chantype,com_mech,num_procs,num_prod,num_cons,iterations,capacity,is_receiver,rank,byte,byte_indi,time,bandwidth,implementation,node
PT2PT,SPSC,2,1,1,10,2048,Producer,1,1024,1024,0.000091014,0.010478277,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,2048,2048,0.000181522,0.010507511,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,2048,2048,0.000181522,0.010507508,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,4096,4096,0.000365469,0.010437825,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,4096,4096,0.000365469,0.010437825,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,8192,8192,0.000718483,0.010618762,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,8192,8192,0.000718482,0.010618764,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,16384,16384,0.001421547,0.010733933,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,16384,16384,0.001421547,0.010733935,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,32768,32768,0.002821033,0.010817874,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,32768,32768,0.002821033,0.010817873,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,65536,65536,0.005480345,0.011137100,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,65536,65536,0.005480344,0.011137104,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,131072,131072,0.010872940,0.011226983,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,131072,131072,0.010872941,0.011226982,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,262144,262144,0.021697258,0.011252142,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,262144,262144,0.021697260,0.011252141,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,524288,524288,0.043409708,0.011248204,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,524288,524288,0.043409719,0.011248201,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,1048576,1048576,0.086613502,0.011274945,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,1048576,1048576,0.086613510,0.011274944,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,2097152,2097152,0.173373759,0.011265401,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,2097152,2097152,0.173373748,0.011265402,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,4194304,4194304,0.346629790,0.011269228,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,4194304,4194304,0.346629748,0.011269229,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Consumer,0,8388608,8388608,0.690994742,0.011306164,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,2048,Producer,1,8388608,8388608,0.690994834,0.011306163,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,4,4,0.000006862,0.000542887,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,4,4,0.000006862,0.000542887,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,8,8,0.000003419,0.002178851,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,8,8,0.000003420,0.002178850,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,16,16,0.000003246,0.004591047,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,16,16,0.000003246,0.004591046,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,32,32,0.000004189,0.007114594,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,32,32,0.000004189,0.007114588,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,64,64,0.000006422,0.009281610,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,64,64,0.000006422,0.009281615,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,128,128,0.000012243,0.009736775,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,128,128,0.000012243,0.009736773,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,256,256,0.000023888,0.009980642,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,256,256,0.000023888,0.009980643,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,512,512,0.000047337,0.010073223,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,512,512,0.000047337,0.010073225,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,1024,1024,0.000096181,0.009915413,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,1024,1024,0.000096181,0.009915418,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,2048,2048,0.000185945,0.010257590,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,2048,2048,0.000185945,0.010257588,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,4096,4096,0.000371495,0.010268500,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,4096,4096,0.000371495,0.010268498,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,8192,8192,0.000742365,0.010277150,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,8192,8192,0.000742365,0.010277147,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,16384,16384,0.001468830,0.010388399,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,16384,16384,0.001468829,0.010388402,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,32768,32768,0.002884246,0.010580783,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,32768,32768,0.002884246,0.010580783,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,65536,65536,0.005607773,0.010884027,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,65536,65536,0.005607773,0.010884027,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,131072,131072,0.011069727,0.011027400,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,131072,131072,0.011069728,0.011027400,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,262144,262144,0.022170767,0.011011826,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,262144,262144,0.022170754,0.011011832,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,524288,524288,0.044260648,0.011031950,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,524288,524288,0.044260629,0.011031955,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,1048576,1048576,0.088585260,0.011023984,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,1048576,1048576,0.088585288,0.011023981,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,2097152,2097152,0.177014874,0.011033677,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,2097152,2097152,0.177014856,0.011033678,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,4194304,4194304,0.353477677,0.011050910,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,4194304,4194304,0.353477562,0.011050914,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Consumer,0,8388608,8388608,0.701799312,0.011132100,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,4096,Producer,1,8388608,8388608,0.701798958,0.011132105,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,4,4,0.000175480,0.000021229,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,4,4,0.000175480,0.000021229,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,8,8,0.000003417,0.002180445,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,8,8,0.000003417,0.002180445,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,16,16,0.000002963,0.005029588,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,16,16,0.000002963,0.005029590,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,32,32,0.000004448,0.006700313,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,32,32,0.000004448,0.006700311,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,64,64,0.000006497,0.009173897,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,64,64,0.000006497,0.009173900,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,128,128,0.000012357,0.009647340,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,128,128,0.000012357,0.009647341,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,256,256,0.000023386,0.010194797,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,256,256,0.000023386,0.010194796,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,512,512,0.000046205,0.010319944,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,512,512,0.000046205,0.010319945,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,1024,1024,0.000091787,0.010390092,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,1024,1024,0.000091787,0.010390095,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,2048,2048,0.000185021,0.010308817,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,2048,2048,0.000185021,0.010308817,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,4096,4096,0.000364775,0.010457666,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,4096,4096,0.000364775,0.010457667,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,8192,8192,0.000727046,0.010493687,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,8192,8192,0.000727046,0.010493686,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,16384,16384,0.001430445,0.010667159,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,16384,16384,0.001430446,0.010667157,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,32768,32768,0.002815680,0.010838440,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,32768,32768,0.002815680,0.010838441,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,65536,65536,0.005503648,0.011089946,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,65536,65536,0.005503650,0.011089942,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,131072,131072,0.010859789,0.011240579,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,131072,131072,0.010859790,0.011240577,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,262144,262144,0.021709400,0.011245849,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,262144,262144,0.021709400,0.011245849,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,524288,524288,0.043380642,0.011255741,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,524288,524288,0.043380637,0.011255742,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,1048576,1048576,0.086780833,0.011253205,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,1048576,1048576,0.086780809,0.011253208,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,2097152,2097152,0.173564373,0.011253029,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,2097152,2097152,0.173564398,0.011253028,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,4194304,4194304,0.347245175,0.011249256,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,4194304,4194304,0.347245208,0.011249255,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Consumer,0,8388608,8388608,0.694502036,0.011249067,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,8192,Producer,1,8388608,8388608,0.694502300,0.011249063,openmpi/4.1.1-ucx-no-verbs-no-libfabric,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,4,4,0.000006280,0.000593190,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,4,4,0.000006280,0.000593190,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,8,8,0.000007552,0.000986557,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,8,8,0.000007552,0.000986558,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,16,16,0.000006089,0.002447106,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,16,16,0.000006089,0.002447104,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,32,32,0.000012457,0.002392512,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,32,32,0.000012456,0.002392512,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,64,64,0.000024398,0.002443034,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,64,64,0.000024398,0.002443032,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,128,128,0.000049030,0.002431349,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,128,128,0.000049030,0.002431349,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,256,256,0.000098371,0.002423672,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,256,256,0.000098371,0.002423672,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,512,512,0.000195817,0.002435120,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,512,512,0.000195817,0.002435121,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,1024,1024,0.000395931,0.002408689,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,1024,1024,0.000395931,0.002408689,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,2048,2048,0.000768111,0.002483167,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,2048,2048,0.000768111,0.002483168,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,4096,4096,0.001503434,0.002537323,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,4096,4096,0.001503434,0.002537323,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,8192,8192,0.002858221,0.002669281,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,8192,8192,0.002858221,0.002669281,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,16384,16384,0.006394599,0.002386200,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,16384,16384,0.006394600,0.002386199,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,32768,32768,0.014415117,0.002117054,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,32768,32768,0.014415121,0.002117053,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,65536,65536,0.027033016,0.002257800,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,65536,65536,0.027033013,0.002257801,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,131072,131072,0.053986787,0.002261115,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,131072,131072,0.053986766,0.002261115,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,262144,262144,0.108015774,0.002260231,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,262144,262144,0.108015734,0.002260232,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,524288,524288,0.215974699,0.002260826,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,524288,524288,0.215974726,0.002260826,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,1048576,1048576,0.432057706,0.002260259,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,1048576,1048576,0.432057805,0.002260259,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,2097152,2097152,0.863949317,0.002260694,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,2097152,2097152,0.863949471,0.002260694,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,4194304,4194304,1.727230951,0.002261568,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,4194304,4194304,1.727230285,0.002261569,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Consumer,0,8388608,8388608,3.453492901,0.002262202,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,0,Producer,1,8388608,8388608,3.453492982,0.002262202,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,4,4,0.000008469,0.000439889,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,4,4,0.000008469,0.000439889,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,8,8,0.000010668,0.000698405,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,8,8,0.000010668,0.000698405,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,16,16,0.000011446,0.001301832,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,16,16,0.000011446,0.001301832,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,32,32,0.000022344,0.001333801,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,32,32,0.000022344,0.001333801,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,64,64,0.000043816,0.001360337,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,64,64,0.000043816,0.001360337,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,128,128,0.000092408,0.001290034,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,128,128,0.000092408,0.001290033,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,256,256,0.000176096,0.001353916,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,256,256,0.000176096,0.001353915,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,512,512,0.000352324,0.001353406,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,512,512,0.000352324,0.001353406,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,1024,1024,0.000695342,0.001371519,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,1024,1024,0.000695342,0.001371519,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,2048,2048,0.001362037,0.001400365,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,2048,2048,0.001362037,0.001400365,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,4096,4096,0.002660939,0.001433591,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,4096,4096,0.002660938,0.001433591,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,8192,8192,0.005751094,0.001326599,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,8192,8192,0.005751093,0.001326599,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,16384,16384,0.012509532,0.001219773,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,16384,16384,0.012509539,0.001219772,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,32768,32768,0.023224427,0.001314029,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,32768,32768,0.023224417,0.001314030,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,65536,65536,0.046309927,0.001317971,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,65536,65536,0.046309940,0.001317971,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,131072,131072,0.092556796,0.001318869,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,131072,131072,0.092556819,0.001318869,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,262144,262144,0.185189093,0.001318332,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,262144,262144,0.185189016,0.001318332,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,524288,524288,0.370428350,0.001318153,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,524288,524288,0.370428328,0.001318153,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,1048576,1048576,0.740588960,0.001318630,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,1048576,1048576,0.740588757,0.001318630,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,2097152,2097152,1.481511824,0.001318332,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,2097152,2097152,1.481511984,0.001318332,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,4194304,4194304,2.962393616,0.001318613,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,4194304,4194304,2.962393741,0.001318613,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Consumer,0,8388608,8388608,5.927392974,0.001318033,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,1,Producer,1,8388608,8388608,5.927394670,0.001318033,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,4,4,0.000008141,0.000457591,mpich/3.4,node03
